heure,zone,catr,grav,lat,long
05,1,2,4,48.72748247,2.36881971
16,1,1,1,43.12324819,5.95888522
16,1,1,4,43.12324819,5.95888522
17,1,1,1,48.87144806,2.15681022
17,1,1,4,48.87144806,2.15681022
18,1,1,1,44.809364,-0.670149
18,1,1,4,44.809364,-0.670149
18,1,1,1,48.7783,2.21961
18,1,1,4,48.7783,2.21961
11,1,1,4,48.839587,2.094107
17,1,1,1,44.955434,-0.453445
17,1,1,4,44.955434,-0.453445
17,1,1,1,48.97722,1.71472
17,1,1,4,48.97722,1.71472
09,1,1,1,48.56409,2.47764
09,1,1,4,48.56409,2.47764
22,1,2,1,48.88529699,2.25900195
22,1,2,3,48.88529699,2.25900195
22,1,2,4,48.88529699,2.25900195
07,1,1,1,48.74927,2.32842
07,1,1,4,48.74927,2.32842
21,1,2,4,48.788809,2.132801
08,1,1,1,48.69253,2.2269
08,1,1,4,48.69253,2.2269
15,1,2,1,48.787872,2.144141
15,1,2,4,48.787872,2.144141
07,1,2,4,48.72179,2.1686
14,1,1,4,49.04248195,2.18872193
09,1,1,1,48.78049,2.17614
09,1,1,4,48.78049,2.17614
00,1,1,1,48.91936344,2.35754643
00,1,1,4,48.91936344,2.35754643
12,1,1,3,48.88731444,2.16647223
08,1,2,1,48.754782,2.615097
08,1,2,4,48.754782,2.615097
09,1,2,1,48.78863647,2.22152707
09,1,2,4,48.78863647,2.22152707
13,1,4,1,-21.30737,55.43012
13,1,4,4,-21.30737,55.43012
15,1,1,1,48.91212,2.43808
15,1,1,4,48.91212,2.43808
13,2,4,1,-20.88882,55.45698
13,2,4,3,-20.88882,55.45698
09,1,1,1,48.91057775,2.47509637
09,1,1,4,48.91057775,2.47509637
01,1,1,1,48.93851705,2.30001759
01,1,1,4,48.93851705,2.30001759
22,1,1,1,48.97105157,2.24878136
22,1,1,3,48.97105157,2.24878136
15,1,1,1,48.818121,2.456369
15,1,1,4,48.818121,2.456369
07,1,1,1,48.82743426,2.46915402
07,1,1,4,48.82743426,2.46915402
13,1,1,1,48.90805024,2.63854941
13,1,1,4,48.90805024,2.63854941
12,1,1,1,48.81766797,2.41481141
12,1,1,4,48.81766797,2.41481141
22,1,1,1,48.81730019,2.42507684
22,1,1,4,48.81730019,2.42507684
09,2,4,1,46.19146,6.25029
09,2,4,4,46.19146,6.25029
13,2,3,1,49.287625,-0.123127
13,2,3,3,49.287625,-0.123127
09,1,3,1,49.136373,-0.590746
09,1,3,3,49.136373,-0.590746
07,1,3,4,16.22795,-61.47581
11,2,4,1,45.16356,5.75136
11,2,4,4,45.16356,5.75136
22,2,3,1,16.20592,-61.49305
22,2,3,4,16.20592,-61.49305
23,1,1,1,45.13396771,5.69008373
23,1,1,3,45.13396771,5.69008373
12,2,4,1,43.41831,5.05101
12,2,4,3,43.41831,5.05101
22,2,2,1,41.9339948,8.75053927
22,2,2,4,41.9339948,8.75053927
16,2,3,1,43.42977,5.04702
16,2,3,3,43.42977,5.04702
11,2,4,1,43.41118,5.02338
11,2,4,3,43.41118,5.02338
18,2,4,1,48.97913023,2.4853456
18,2,4,4,48.97913023,2.4853456
17,2,4,4,43.4093,5.02223
18,2,3,1,48.96731998,2.27321886
18,2,3,4,48.96731998,2.27321886
18,2,4,1,48.856135,2.31508
18,2,4,4,48.856135,2.31508
08,2,3,3,48.57691,2.28225
08,2,3,4,48.57691,2.28225
19,1,3,3,49.084317,7.029973
02,1,3,4,43.94429,4.83457
16,2,4,1,-20.88715,55.4654
16,2,4,4,-20.88715,55.4654
13,2,4,1,-20.87663,55.44787
13,2,4,3,-20.87663,55.44787
19,2,4,4,46.326932,-0.46408
06,2,4,4,4.92606,-52.3136
11,1,3,1,48.770657,2.707803
11,1,3,4,48.770657,2.707803
07,1,3,1,48.73415,2.7098
07,1,3,4,48.73415,2.7098
15,2,4,3,49.346106,0.93631
21,2,4,3,45.59019556,5.91822088
16,2,3,1,48.99733547,2.25417719
16,2,3,4,48.99733547,2.25417719
16,2,4,1,45.76410448,4.90437074
16,2,4,4,45.76410448,4.90437074
12,2,3,1,48.98860041,2.23036587
12,2,3,4,48.98860041,2.23036587
14,2,4,1,45.98112,4.7211
14,2,4,4,45.98112,4.7211
03,2,3,1,48.9886907,2.3601351
03,2,3,2,48.9886907,2.3601351
20,2,3,1,50.52271555,2.74748079
20,2,3,4,50.52271555,2.74748079
21,2,4,1,48.721297,2.405713
21,2,4,4,48.721297,2.405713
10,2,4,1,43.94471,4.79942
10,2,4,4,43.94471,4.79942
21,2,4,1,50.64566,3.00976
21,2,4,4,50.64566,3.00976
11,2,4,1,43.94259,4.80719
11,2,4,4,43.94259,4.80719
20,1,4,1,50.66534,2.88459
20,1,4,3,50.66534,2.88459
11,2,4,4,44.05626,1.09489
12,2,4,1,48.692955,6.178538
12,2,4,4,48.692955,6.178538
21,1,3,4,44.05587614,2.18841302
09,2,4,4,49.26881,4.01966
16,2,4,1,47.45306,-0.53874
16,2,4,3,47.45306,-0.53874
16,2,4,1,47.968916,0.205959
16,2,4,4,47.968916,0.205959
02,2,3,1,47.8461,1.8822
02,2,3,3,47.8461,1.8822
16,2,4,1,47.97649,0.23426
16,2,4,4,47.97649,0.23426
18,2,7,1,45.414973,4.305296
18,2,7,4,45.414973,4.305296
14,2,4,1,48.5728,7.72477
14,2,4,4,48.5728,7.72477
11,2,4,1,43.47563884,-1.5462774
11,2,4,4,43.47563884,-1.5462774
18,2,4,1,43.48435,-1.47662
18,2,4,4,43.48435,-1.47662
17,2,4,1,48.10935,-1.67284
17,2,4,3,48.10935,-1.67284
07,2,4,4,43.492,-1.51925
11,2,4,4,43.41273,3.68484
11,2,4,4,48.430878,0.091223
00,2,4,1,43.60875,3.85223
00,2,4,4,43.60875,3.85223
13,2,4,1,50.69826,3.22337
13,2,4,4,50.69826,3.22337
08,2,3,1,51.02981,2.38206
08,2,3,2,51.02981,2.38206
00,2,4,1,44.85130087,-0.57620689
00,2,4,3,44.85130087,-0.57620689
07,2,3,1,49.3179,6.10566
07,2,3,4,49.3179,6.10566
21,1,2,4,44.61844,-1.12571
13,2,4,1,47.659337,-2.7535718
13,2,4,4,47.659337,-2.7535718
09,2,1,1,43.56836,1.41692
09,2,1,4,43.56836,1.41692
08,2,4,4,47.74343,-3.39508
22,1,3,4,49.198873,1.169262
15,2,4,1,47.76776,-3.34501
15,2,4,4,47.76776,-3.34501
09,2,4,1,47.74543,-3.381
09,2,4,4,47.74543,-3.381
20,2,4,1,47.23103,6.02446
20,2,4,4,47.23103,6.02446
08,2,4,1,48.71377911,6.2508291
08,2,4,4,48.71377911,6.2508291
15,2,7,1,48.63687,6.18327
15,2,7,4,48.63687,6.18327
07,2,4,1,49.248652,4.027237
07,2,4,4,49.248652,4.027237
14,2,4,1,45.1595342,1.52335811
14,2,4,4,45.1595342,1.52335811
13,2,4,1,49.2696,4.0204
13,2,4,3,49.2696,4.0204
22,2,4,1,45.64320152,-1.08601879
22,2,4,4,45.64320152,-1.08601879
03,2,4,1,43.28096,5.38931
03,2,4,4,43.28096,5.38931
10,2,3,1,44.206,0.61181
10,2,3,4,44.206,0.61181
01,2,4,3,43.7067,7.28269
00,2,4,1,48.8977,2.337561
00,2,4,4,48.8977,2.337561
20,2,4,3,47.58356,1.31849
06,2,4,4,48.84828,2.267333
18,2,4,1,44.81902,-0.57685
18,2,4,4,44.81902,-0.57685
10,2,4,1,44.83659,-0.64253
10,2,4,4,44.83659,-0.64253
17,2,4,1,48.868842,2.376306
17,2,4,4,48.868842,2.376306
17,2,4,1,48.39979044,-4.48610793
17,2,4,4,48.39979044,-4.48610793
22,2,4,1,48.86223,2.30195
22,2,4,4,48.86223,2.30195
21,2,4,1,48.845955,2.298719
21,2,4,4,48.845955,2.298719
18,2,4,1,48.78893,2.4668
18,2,4,4,48.78893,2.4668
04,2,4,4,46.91617,6.34475
00,2,3,1,48.90472676,2.43656158
00,2,3,4,48.90472676,2.43656158
13,1,2,4,48.54444,-2.77105
23,2,4,4,48.8968788,2.30699292
14,2,3,1,45.66894,-0.32035
14,2,3,3,45.66894,-0.32035
13,2,4,3,43.28334,5.43366
07,2,3,1,47.25510728,0.45812649
07,2,3,3,47.25510728,0.45812649
07,2,4,1,43.32658255,5.42228132
07,2,4,4,43.32658255,5.42228132
19,1,3,1,48.60447129,6.4038384
19,1,3,3,48.60447129,6.4038384
10,2,4,1,43.51933,5.44272
10,2,4,3,43.51933,5.44272
09,2,3,1,43.20606211,6.02919817
09,2,3,3,43.20606211,6.02919817
18,2,3,1,50.50234,3.492881
18,2,3,4,50.50234,3.492881
16,2,3,1,49.07558026,2.34779448
16,2,3,3,49.07558026,2.34779448
17,2,4,1,44.555097,2.263151
17,2,4,4,44.555097,2.263151
07,2,4,1,50.003052,2.652318
07,2,4,3,50.003052,2.652318
09,1,3,3,47.900498,-3.1098032
09,1,3,4,47.900498,-3.1098032
08,2,3,1,43.19229,2.3365
08,2,3,4,43.19229,2.3365
20,1,3,3,47.772243,-3.411687
18,2,3,3,43.46476,-0.620513
13,1,3,1,47.751292,-3.291038
13,1,3,3,47.751292,-3.291038
18,2,4,1,43.204926,2.33301
18,2,4,4,43.204926,2.33301
16,2,3,1,47.89582,7.22895
16,2,3,4,47.89582,7.22895
17,1,3,4,47.88073058,7.25173067
17,1,3,4,47.857424,-3.283983
08,2,3,1,43.74461,7.42233
08,2,3,3,43.74461,7.42233
10,1,1,1,46.477015,3.322645
10,1,1,4,46.477015,3.322645
10,1,2,1,47.819141,-3.215811
10,1,2,4,47.819141,-3.215811
15,2,3,1,43.679884,6.951338
15,2,3,4,43.679884,6.951338
01,1,4,1,47.987337,-3.21717
01,1,4,3,47.987337,-3.21717
16,1,3,4,44.61051,6.12788
17,1,3,1,50.949309,2.214389
17,1,3,3,50.949309,2.214389
18,1,3,4,48.923514,1.73172
14,2,4,1,48.880466,2.379591
14,2,4,4,48.880466,2.379591
17,1,2,1,42.436037,9.519136
17,1,2,4,42.436037,9.519136
07,1,3,1,43.185943,2.118929
07,1,3,3,43.185943,2.118929
14,2,4,1,48.88323848,2.38790613
14,2,4,3,48.88323848,2.38790613
10,1,3,2,49.7521,2.659796
10,1,3,3,49.7521,2.659796
18,1,3,3,45.57554,3.315103
22,2,4,1,48.89936,2.35873
22,2,4,4,48.89936,2.35873
23,2,4,1,47.401715,-0.525257
23,2,4,4,47.401715,-0.525257
15,2,4,4,50.061828,1.370904
19,2,4,1,48.874175,2.244882
19,2,4,4,48.874175,2.244882
13,1,3,3,48.606791,-3.497155
17,2,3,1,48.523877,0.538254
17,2,3,4,48.523877,0.538254
22,2,4,1,47.80179,3.56356
22,2,4,3,47.80179,3.56356
07,1,3,4,48.807026,-0.108479
13,1,2,1,48.169277,-2.628951
13,1,2,3,48.169277,-2.628951
12,2,4,1,48.858442,2.260764
12,2,4,4,48.858442,2.260764
11,2,4,1,46.56827,0.34377
11,2,4,2,46.56827,0.34377
07,1,3,2,48.66971639,-4.20180564
16,2,3,4,49.492741,5.195739
10,2,4,1,48.855579,2.270292
10,2,4,4,48.855579,2.270292
23,2,4,2,46.666156,-1.445115
18,2,3,1,43.350749,1.473938
18,2,3,4,43.350749,1.473938
15,1,3,1,43.807705,2.865356
15,1,3,3,43.807705,2.865356
08,2,4,4,48.846554,2.286138
09,1,3,2,48.54385875,6.74208641
13,1,3,1,45.643426,4.368063
13,1,3,2,45.643426,4.368063
13,1,3,3,45.643426,4.368063
13,1,3,4,45.643426,4.368063
20,1,3,2,44.640975,1.315323
21,1,3,1,43.9574,4.80304
21,1,3,4,43.9574,4.80304
16,2,4,4,48.835021,2.324008
10,2,4,1,43.11545487,5.98111398
10,2,4,3,43.11545487,5.98111398
15,2,3,1,44.502088,1.137562
15,2,3,4,44.502088,1.137562
18,2,4,1,44.0511,1.09813
18,2,4,4,44.0511,1.09813
12,1,3,1,47.51611,6.866611
12,1,3,2,47.51611,6.866611
18,2,4,1,44.04958,1.10826
18,2,4,4,44.04958,1.10826
07,1,3,3,47.794025,2.084248
07,1,3,4,47.794025,2.084248
19,1,3,1,47.625285,-1.831069
19,1,3,3,47.625285,-1.831069
19,1,3,4,47.625285,-1.831069
12,2,2,1,48.778351,2.004744
12,2,2,4,48.778351,2.004744
16,1,3,1,45.60459415,6.30907148
16,1,3,4,45.60459415,6.30907148
17,1,3,3,45.16245338,4.04161
23,1,3,1,49.002786,2.080781
23,1,3,4,49.002786,2.080781
17,1,3,3,47.503142,4.263707
17,1,3,4,47.503142,4.263707
08,2,4,1,48.80341,2.62178
08,2,4,4,48.80341,2.62178
22,1,3,3,48.83048,3.08734
18,1,3,3,47.556126,5.377915
18,1,3,4,47.556126,5.377915
20,1,3,4,47.030428,4.906726
12,2,4,4,49.49421,0.13845
02,1,3,3,43.821744,-0.363831
19,1,3,2,48.921153,0.783484
13,2,4,1,45.70814,4.89922
13,2,4,4,45.70814,4.89922
17,1,3,2,47.024811,0.627809
22,2,7,1,48.59689,7.74148
22,2,7,4,48.59689,7.74148
17,2,4,1,48.26430067,7.44174868
17,2,4,2,48.26430067,7.44174868
10,1,1,3,49.35432226,2.10784721
12,2,4,1,43.31521713,-0.37786558
12,2,4,4,43.31521713,-0.37786558
07,2,2,1,-17.546202,-149.582007
07,2,2,3,-17.546202,-149.582007
15,2,4,1,43.3035,-0.36455
15,2,4,4,43.3035,-0.36455
04,1,1,4,48.76430281,7.34295248
14,1,1,1,47.64624,6.910824
14,1,1,4,47.64624,6.910824
12,2,4,1,50.707689,3.186766
12,2,4,4,50.707689,3.186766
14,2,3,1,50.394437,3.140235
14,2,3,3,50.394437,3.140235
22,1,3,2,-12.796401,45.130763
22,1,3,3,-12.796401,45.130763
22,1,3,4,-12.796401,45.130763
05,1,1,3,48.456758,2.519951
08,1,3,3,50.39117,3.04705
08,1,3,4,50.39117,3.04705
19,1,2,1,4.941946,-52.413529
19,1,2,3,4.941946,-52.413529
07,2,4,1,48.69205,6.17993
07,2,4,3,48.69205,6.17993
02,1,4,3,16.298196,-61.344556
17,2,4,1,42.63478,8.939062
17,2,4,3,42.63478,8.939062
13,2,4,1,49.658843,-1.6777
13,2,4,4,49.658843,-1.6777
08,1,3,1,43.588205,6.730472
08,1,3,3,43.588205,6.730472
19,2,4,1,47.47155,-0.52156
19,2,4,4,47.47155,-0.52156
07,2,3,1,47.964843,3.522778
07,2,3,3,47.964843,3.522778
16,1,3,1,47.4686,-0.587
16,1,3,4,47.4686,-0.587
16,1,2,1,46.465305,4.086705
16,1,2,4,46.465305,4.086705
06,1,3,3,46.49265594,4.04164271
16,2,7,1,47.936931,1.889001
16,2,7,4,47.936931,1.889001
19,2,3,1,46.312501,6.118848
19,2,3,3,46.312501,6.118848
08,2,4,1,47.91191,1.89709
08,2,4,4,47.91191,1.89709
19,2,7,1,45.80194883,4.82016217
19,2,7,3,45.80194883,4.82016217
19,2,4,1,47.90624,1.90757
19,2,4,3,47.90624,1.90757
11,2,3,4,47.068413,0.004333
19,2,3,1,47.979675,2.73309
19,2,3,4,47.979675,2.73309
15,1,3,1,46.55221,0.237878
15,1,3,3,46.55221,0.237878
10,2,3,1,46.04203,4.07302
10,2,3,3,46.04203,4.07302
12,1,3,2,46.738874,0.466129
15,2,4,1,43.71334,-1.04865
15,2,4,3,43.71334,-1.04865
08,2,4,1,48.566218,-4.319526
08,2,4,3,48.566218,-4.319526
15,2,3,1,43.72454488,-1.05857313
15,2,3,4,43.72454488,-1.05857313
16,2,4,1,47.41003,0.66748
16,2,4,4,47.41003,0.66748
04,1,7,1,45.73468,4.8187
04,1,7,4,45.73468,4.8187
11,1,1,4,48.7053,2.30579
17,2,2,1,48.10906402,-1.71774179
17,2,2,4,48.10906402,-1.71774179
04,1,1,1,48.601274,2.600935
04,1,1,4,48.601274,2.600935
15,2,4,1,48.1102024,-1.68621629
15,2,4,4,48.1102024,-1.68621629
13,1,1,1,48.91936344,2.35754643
13,1,1,4,48.91936344,2.35754643
12,2,4,1,45.90932,6.11715
12,2,4,4,45.90932,6.11715
15,2,4,1,48.12871,-1.68767
15,2,4,4,48.12871,-1.68767
06,2,4,1,45.91178,6.13149
06,2,4,4,45.91178,6.13149
06,2,4,4,47.43021,0.7053
08,2,4,1,48.10980362,-1.609139
08,2,4,4,48.10980362,-1.609139
19,1,2,1,-17.5509414,-149.55215335
19,1,2,3,-17.5509414,-149.55215335
06,2,2,1,-12.777,45.232
06,2,2,4,-12.777,45.232
07,2,4,1,48.10601,-1.66645
07,2,4,4,48.10601,-1.66645
03,1,2,4,-20.8855,55.43986
21,2,4,1,43.58292,3.92549
21,2,4,4,43.58292,3.92549
22,2,4,1,-20.8895,55.47735
22,2,4,4,-20.8895,55.47735
19,2,4,1,4.9388003,-52.33173788
19,2,4,3,4.9388003,-52.33173788
19,1,4,1,43.30502,3.29484
19,1,4,3,43.30502,3.29484
19,1,4,4,43.30502,3.29484
19,2,4,1,45.74776,4.83872
19,2,4,4,45.74776,4.83872
14,2,4,1,44.6564,-1.17634
14,2,4,4,44.6564,-1.17634
14,2,4,1,45.75346,4.89183
14,2,4,4,45.75346,4.89183
16,2,2,3,14.6197,-60.99459
19,2,4,1,43.57607592,1.4511314
19,2,4,4,43.57607592,1.4511314
07,1,4,1,14.60589,-61.0561
07,1,4,4,14.60589,-61.0561
20,2,4,1,43.578,1.44743
20,2,4,4,43.578,1.44743
17,1,3,1,16.22211,-61.47821
17,1,3,4,16.22211,-61.47821
09,2,4,1,48.385599,-4.528021
09,2,4,3,48.385599,-4.528021
16,1,2,1,16.21779437,-61.49084061
16,1,2,4,16.21779437,-61.49084061
16,1,2,1,41.92852,8.76835
16,1,2,4,41.92852,8.76835
20,1,4,1,48.74412,-3.53568
20,1,4,4,48.74412,-3.53568
15,2,4,1,49.022797,2.110499
15,2,4,3,49.022797,2.110499
12,2,3,1,48.949062,2.253406
12,2,3,2,48.949062,2.253406
10,2,4,1,43.29029,5.37606
10,2,4,4,43.29029,5.37606
08,2,4,3,43.2595,5.41426
08,2,4,4,43.2595,5.41426
15,2,4,1,48.62579,2.31398
15,2,4,4,48.62579,2.31398
23,2,3,1,48.19572,6.43772
23,2,3,4,48.19572,6.43772
10,2,4,4,45.83295,1.25582
09,2,4,1,43.36256052,5.31886038
09,2,4,4,43.36256052,5.31886038
23,2,4,4,45.82651,1.25728
09,2,4,1,43.51053,4.9883
09,2,4,4,43.51053,4.9883
22,2,2,1,45.82604,1.26802
22,2,2,4,45.82604,1.26802
17,1,3,1,43.44513,5.02521
17,1,3,4,43.44513,5.02521
17,2,4,1,46.673857,-1.40328
17,2,4,4,46.673857,-1.40328
17,1,4,1,44.0492,3.04611
17,1,4,3,44.0492,3.04611
10,1,6,1,43.13961,6.02832
10,1,6,2,43.13961,6.02832
18,2,4,1,48.29334,4.05013
18,2,4,4,48.29334,4.05013
07,2,3,1,43.14001051,5.91307342
07,2,3,4,43.14001051,5.91307342
05,1,3,1,49.84001,2.40457
05,1,3,2,49.84001,2.40457
10,2,4,1,48.831424,2.282854
10,2,4,4,48.831424,2.282854
12,1,3,1,48.58155,2.55377
12,1,3,2,48.58155,2.55377
10,2,4,1,48.900841,2.341275
10,2,4,4,48.900841,2.341275
15,1,4,3,48.6107663,2.5422771
03,2,4,4,48.895191,2.346586
13,1,4,3,48.594283,2.568008
07,2,4,1,49.4912,0.126
07,2,4,4,49.4912,0.126
15,2,4,1,48.866664,2.397136
15,2,4,4,48.866664,2.397136
14,2,4,1,46.19034,6.23366
14,2,4,4,46.19034,6.23366
17,2,4,1,46.80664,4.4305
17,2,4,4,46.80664,4.4305
19,2,4,1,48.899423,2.344272
19,2,4,4,48.899423,2.344272
19,2,4,1,48.57504,7.75966
19,2,4,4,48.57504,7.75966
17,2,4,1,48.883121,2.287414
17,2,4,4,48.883121,2.287414
12,2,4,1,48.55291,7.74386
12,2,4,4,48.55291,7.74386
08,2,4,1,48.884521,2.287033
08,2,4,4,48.884521,2.287033
19,2,7,1,48.59925,7.74255
19,2,7,4,48.59925,7.74255
14,2,4,1,48.821355,2.368403
14,2,4,4,48.821355,2.368403
10,2,4,1,42.69253,2.89178
10,2,4,3,42.69253,2.89178
13,2,4,1,48.851604,2.374859
13,2,4,4,48.851604,2.374859
20,1,2,4,48.75404,2.36972
09,2,3,1,50.327782,3.432859
09,2,3,2,50.327782,3.432859
09,2,3,4,50.327782,3.432859
16,2,4,1,50.363541,3.529803
16,2,4,2,50.363541,3.529803
12,2,4,1,48.74000711,2.40006691
12,2,4,4,48.74000711,2.40006691
13,2,4,3,48.72542,2.43685
19,1,7,1,50.64661,3.19581
19,1,7,4,50.64661,3.19581
22,2,3,4,48.82672159,2.53855768
10,2,4,3,50.6448,3.06044
10,2,4,4,50.6448,3.06044
23,2,4,4,47.6543,-2.78342
15,2,3,1,48.77816,2.5118
15,2,3,3,48.77816,2.5118
17,2,4,1,47.75003,-3.36154
17,2,4,4,47.75003,-3.36154
12,2,4,1,48.938427,2.353008
12,2,4,4,48.938427,2.353008
15,2,3,1,47.77525,-3.34617
15,2,3,4,47.77525,-3.34617
12,2,3,1,48.91527269,2.35787205
12,2,3,4,48.91527269,2.35787205
15,2,4,1,49.25228,4.049387
15,2,4,4,49.25228,4.049387
19,2,3,1,48.88704,2.46801
19,2,3,4,48.88704,2.46801
17,2,4,4,48.95,4.37
15,2,3,1,48.90094322,2.45557237
15,2,3,3,48.90094322,2.45557237
18,2,4,1,49.63413,-1.59571
18,2,4,4,49.63413,-1.59571
14,2,9,4,48.86584233,2.43018872
13,2,4,1,47.48708,-0.54
13,2,4,4,47.48708,-0.54
01,2,4,1,48.9129,2.5184
01,2,4,4,48.9129,2.5184
18,2,3,1,44.18911,0.63039
18,2,3,4,44.18911,0.63039
18,2,4,1,48.93686549,2.44777525
18,2,4,4,48.93686549,2.44777525
19,2,4,1,48.92873856,2.4526416
19,2,4,4,48.92873856,2.4526416
20,2,4,1,47.20679016,-1.53951645
20,2,4,4,47.20679016,-1.53951645
20,2,4,1,47.40835,0.67738
20,2,4,4,47.40835,0.67738
18,2,3,1,48.9210191,2.41032074
18,2,3,4,48.9210191,2.41032074
08,2,4,1,47.33551,0.65273
08,2,4,4,47.33551,0.65273
09,2,4,1,48.91314,2.427653
09,2,4,3,48.91314,2.427653
21,2,4,1,46.79428,1.70533
21,2,4,4,46.79428,1.70533
13,2,3,1,48.93512931,2.32879525
13,2,3,4,48.93512931,2.32879525
08,1,2,4,48.09033378,-1.6298309
18,2,4,1,48.88345361,2.23571717
18,2,4,4,48.88345361,2.23571717
18,2,4,1,44.81494,-0.52767
18,2,4,4,44.81494,-0.52767
18,2,3,4,48.89377,2.24865
11,2,4,1,44.85897,-0.58949
11,2,4,4,44.85897,-0.58949
06,2,3,1,48.92981,2.24604
06,2,3,4,48.92981,2.24604
11,2,4,1,44.6467311,-1.1577766
11,2,4,4,44.6467311,-1.1577766
14,2,3,1,48.91421662,2.22957454
14,2,3,4,48.91421662,2.22957454
17,2,4,3,43.56463,1.4018
14,2,3,1,49.531455,2.732576
14,2,3,4,49.531455,2.732576
02,2,4,1,43.61358,1.45082
02,2,4,4,43.61358,1.45082
09,1,3,1,43.776292,3.86281
09,1,3,3,43.776292,3.86281
16,1,1,4,49.908345,3.243295
11,2,4,1,49.0329,1.15522
11,2,4,4,49.0329,1.15522
16,1,3,1,46.9313,6.36046
16,1,3,4,46.9313,6.36046
23,2,3,1,43.6272403,7.1326239
23,2,3,4,43.6272403,7.1326239
14,2,4,1,46.90177,6.35986
14,2,4,4,46.90177,6.35986
13,1,2,1,-21.0957,55.67804
13,1,2,3,-21.0957,55.67804
12,2,4,4,47.24246,6.023424
13,2,3,1,50.290289,2.958989
13,2,3,3,50.290289,2.958989
11,2,4,3,45.53923,1.794382
14,2,3,1,47.24411,6.0048
14,2,3,4,47.24411,6.0048
11,2,7,1,49.48855,1.140287
11,2,7,3,49.48855,1.140287
08,2,4,1,48.51096,-2.75086
08,2,4,4,48.51096,-2.75086
06,1,3,3,44.005645,1.094357
02,2,4,1,47.340875,5.062741
02,2,4,3,47.340875,5.062741
15,1,3,1,44.063398,1.287889
15,1,3,4,44.063398,1.287889
17,1,3,1,46.183396,4.705088
17,1,3,3,46.183396,4.705088
16,2,4,1,45.15648,1.50431
16,2,4,4,45.15648,1.50431
11,1,3,3,43.734782,0.491665
14,2,3,1,45.648913,-1.024503
14,2,3,4,45.648913,-1.024503
12,2,3,1,44.292516,2.559385
12,2,3,3,44.292516,2.559385
09,2,4,1,45.628284,-1.052903
09,2,4,4,45.628284,-1.052903
14,2,4,1,49.144935,0.223051
14,2,4,3,49.144935,0.223051
17,1,3,3,44.4024328,1.62032418
17,1,3,4,44.4024328,1.62032418
19,2,4,1,43.2839,5.4667
19,2,4,4,43.2839,5.4667
12,1,3,3,44.452125,0.964576
20,2,4,1,43.36259,5.33607
20,2,4,4,43.36259,5.33607
14,2,3,1,44.493498,0.947791
14,2,3,3,44.493498,0.947791
16,2,4,1,43.34431386,5.44326097
16,2,4,3,43.34431386,5.44326097
07,2,4,3,43.29607,5.48649
07,2,4,4,43.29607,5.48649
06,2,3,1,46.260795,0.430052
06,2,3,3,46.260795,0.430052
15,1,3,3,43.591115,2.700437
17,2,4,4,43.50618,4.96915
13,2,4,1,43.51423,5.43151
13,2,4,4,43.51423,5.43151
20,2,3,1,46.958791,5.405967
20,2,3,3,46.958791,5.405967
13,2,4,4,43.2141,2.3471
15,2,4,1,44.87511,5.82402
15,2,4,3,44.87511,5.82402
16,2,4,4,43.2101,2.36448
11,1,4,1,44.551734,6.483956
11,1,4,3,44.551734,6.483956
11,1,4,4,44.551734,6.483956
13,1,3,1,43.20419,2.38646
13,1,3,4,43.20419,2.38646
15,2,3,1,43.239783,-1.296709
15,2,3,3,43.239783,-1.296709
15,2,3,4,43.239783,-1.296709
20,2,4,4,48.28,4.05
15,2,4,1,48.238199,4.383243
15,2,4,2,48.238199,4.383243
15,2,4,3,48.238199,4.383243
08,2,4,1,43.63297,6.91754
08,2,4,4,43.63297,6.91754
21,1,3,1,45.2325,4.799738
21,1,3,4,45.2325,4.799738
19,2,4,1,49.37077,3.32327
19,2,4,4,49.37077,3.32327
21,1,3,3,44.901712,1.197853
13,2,3,1,46.209665,5.230125
13,2,3,4,46.209665,5.230125
04,1,2,1,44.062079,6.168212
04,1,2,4,44.062079,6.168212
16,2,4,1,48.827646,2.393653
16,2,4,4,48.827646,2.393653
14,2,4,1,48.87388971,2.27520669
14,2,4,4,48.87388971,2.27520669
04,1,3,3,45.957975,-0.350565
04,2,4,1,48.827816,2.394984
04,2,4,3,48.827816,2.394984
01,2,4,4,48.841655,2.351981
13,1,2,1,44.245875,3.947847
13,1,2,3,44.245875,3.947847
17,2,4,1,48.864976,2.397353
17,2,4,3,48.864976,2.397353
10,1,3,3,43.623798,7.004196
10,1,3,4,43.623798,7.004196
08,2,4,1,48.853493,2.410592
08,2,4,4,48.853493,2.410592
01,1,1,1,49.54042885,2.72695684
01,1,1,4,49.54042885,2.72695684
08,2,4,1,48.848877,2.399418
08,2,4,3,48.848877,2.399418
12,2,4,1,-20.937137,55.332545
12,2,4,3,-20.937137,55.332545
19,2,4,1,48.828493,2.30137
19,2,4,4,48.828493,2.30137
19,2,4,1,16.134029,-61.577822
19,2,4,4,16.134029,-61.577822
10,2,4,1,48.83308,2.33152
10,2,4,4,48.83308,2.33152
20,1,3,1,43.668873,4.143401
20,1,3,4,43.668873,4.143401
17,2,2,1,43.67983,4.144582
17,2,2,3,43.67983,4.144582
19,2,4,1,48.84763,2.389053
19,2,4,4,48.84763,2.389053
16,2,4,1,43.125378,6.059309
16,2,4,4,43.125378,6.059309
00,1,3,3,48.739875,6.223428
22,2,4,1,48.87376681,2.32704699
